product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,review_title,img_link
B098JYT4SY,"Zebronics Zeb-Jaguar Wireless Mouse, 2.4GHz with USB Nano Receiver, High Precision Optical Tracking, 4 Buttons, Plug & Play, Ambidextrous, for PC/Mac/Laptop (Black+Grey)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",₹399,"₹1,190",66%,4.1,"2,809","Good work,super quality,Good mouse. Handy for work from home.,Good Mouse for Laptop,very nice to use and soundless,Good,At this price, it's definitely best. Good working and functioning.,Good",https://m.media-amazon.com/images/I/31BXpfrkEWL._SX300_SY300_QL70_FMwebp_.jpg
B08CFCK6CW,"Boult Audio Truebuds with 30H Playtime, IPX7 Waterproof, Lightning Boult™ Type C Fast Charging (10 Min=100Mins), BoomX™ Tech Rich Bass, Pro+ Calling HD Mic, Touch Controls in Ear Earbuds TWS (Grey)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","₹1,199","₹7,999",85%,3.6,"25,910","Worst product😡,Ok product,Good product 👍,Good. Does the Job,Fitting Issue and Charging issue,Not working.,Superb I love it,It's ok nice..but not up to the mark",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31bUanm+oRL._SY300_SX300_.jpg
B09P564ZTJ,"Wembley LCD Writing Pad/Tab | Writing, Drawing, Reusable, Portable Pad with Colorful Letters | 9 Inch Graphic Tablet (Assorted)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",₹235,"₹1,599",85%,3.8,"1,173","Brightness effect,Birthday Gift for my nephew...,Product damage,Very good !,Nice product,Very good product,Just Ok Ok type Quality and costly, Not a Standard Quality Product.,Good quality product",https://m.media-amazon.com/images/I/411H6yi-tGL._SX300_SY300_QL70_FMwebp_.jpg
B07MSLTW8Z,"Gizga Essentials Multi-Purpose Portable & Foldable Wooden Desk for Bed Tray, Laptop Table, Study Table (Black)",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,₹549,"₹1,999",73%,3.6,"6,422","No any specific,Ok, in this price !,Write karte samay vibrate hota hai,Good but little hard to use on bed because of curvy edge,Poorly designed product,All over good product,Poor Stability,Good",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51X5mRykgbL._SX300_SY300_QL70_FMwebp_.jpg
B09N6TTHT6,"E-COSMOS Plug in LED Night Light Mini USB LED Light Flexible USB LED Ambient Light Mini USB LED Light, LED Portable car Bulb, Indoor, Outdoor, Reading, Sleep (4 pcs)",Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps,₹89,₹99,10%,4.2,241,"Good & attractive,Very versatile,Good,Good Product....,Good night light at 5Volt.,Pretty good product,Good,Nice bt it should be in direct plug not in usb",https://m.media-amazon.com/images/I/318Gp3pIqXL._SX300_SY300_QL70_FMwebp_.jpg
B09W5XR9RT,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹970,"₹1,999",51%,4.4,184,"Very good product.,Using as a spare cable in car,Sturdy, Durable, Fast Charging!,Good brand,It’s like original apple cable,One of the best wire ..,Super well build. Quality product worth the money,Good product",https://m.media-amazon.com/images/I/4177nw8okbL._SX300_SY300_QL70_FMwebp_.jpg
B098R25TGC,Noise Buds VS201 V2 in-Ear Truly Wireless Earbuds with Dual Equalizer | with Mic | Total 14-Hour Playtime | Full Touch Control | IPX5 Water Resistance and Bluetooth v5.1 (Olive Green),"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","₹1,299","₹2,999",57%,3.8,"14,629","[Updated] decent tws for under 1k,Sound clarity.,Good Product,Buds are very good Quality.,Nothing,Budget Friendly,Amazing sound,Good product...",https://m.media-amazon.com/images/I/31oumlyiGiL._SX300_SY300_QL70_FMwebp_.jpg
B0B2PQL5N3,"Lapster Gel Mouse pad with Wrist Rest , Gaming Mouse Pad with Lycra Cloth Nonslip for Laptop , Computer, , Home & Office (Black)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",₹230,₹999,77%,4.2,"1,528","Worth the proce,Can't complain for the price,Good product,An Affordable Mouse Pad,Office only,Badiya,Worth it just for the cost to quality ratio.,Good.. But could've been excellent.",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31tk9yOK-qL._SX300_SY300_QL70_FMwebp_.jpg
B07DKZCZ89,"Gizga Essentials Earphone Carrying Case, Multi-Purpose Pocket Storage Travel Organizer for Earphones, Headset, Pen Drives, SD Cards, Shock-Proof Ballistic Nylon, Soft Fabric, Mesh Pocket, Green","Electronics|Headphones,Earbuds&Accessories|Cases",₹119,₹499,76%,4.3,"15,032","Good quality,Good quality product,Must Go For It 🥰,Great case to carry charger or manage cabled products,Good,Rugged, compact. Would have been better with a loop to hold.,best for your earphones,Good",https://m.media-amazon.com/images/I/41+d7HRWPwL._SY300_SX300_.jpg
B08GYG6T12,"SanDisk Ultra SDHC UHS-I Card 32GB 120MB/s R for DSLR Cameras, for Full HD Recording, 10Y Warranty",Electronics|Accessories|MemoryCards|SecureDigitalCards,₹449,₹800,44%,4.4,"69,585","Good Product But Spped Upto 30mbps,Nice,Regarding Card,Excellent SDCARD,Good,Fake product,Good,working fine read/write speed is good",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41nmeIgWsZL._SX300_SY300_QL70_FMwebp_.jpg
B09BN2NPBD,"DIGITEK® (DRL-14C) Professional (31cm) Dual Temperature LED Ring Light with Tripod Stand & Mini Tripod for YouTube, Photo-Shoot, Video Shoot, Live Stream, Makeup, Vlogging & More",Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|Flashes&SelfieLights|SelfieLights,"₹1,699","₹3,495",51%,4.1,"14,371","Worst Quality Stand,Very productive product and value for money.,Good,It is functioning good,Product is good but RGB is of no use - RECOMMENDED FOR WHITE LIGHT,Nice,Worth for money,Good product for it's price range",https://m.media-amazon.com/images/I/31RlOXIcTYL._SX300_SY300_QL70_FMwebp_.jpg
B00J4YG0PC,"Classmate Long Notebook - 140 Pages, Single Line, 297mm x 210mm (Pack of 12)","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",₹561,₹720,22%,4.4,"3,182","Good 👍,Product is Good,VALUE FOR MONEY,Worth it,Notebook is good and paking in very bad,Very nice book and good packaging,Nice set of 12 Lovely 😍 Books 📚,The books are beautiful",https://m.media-amazon.com/images/I/41+vZl3dF7L._SY300_SX300_.jpg
B073BRXPZX,"Lenovo 300 Wired Plug & Play USB Mouse, High Resolution 1600 DPI Optical Sensor, 3-Button Design with clickable Scroll Wheel, Ambidextrous, Ergonomic Mouse for Comfortable All-Day Grip (GX30M39704)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",₹289,₹590,51%,4.4,"25,886","worth buying this mouse!,Good,Traditional mouse that does the job,nice,GOOD PRODUCT AND GOOD QUALITY,Worth the price money and amazing built quality,Compact mouse,super comfortable",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41NF7VStoSL._SX300_SY300_QL70_FMwebp_.jpg
B08LHTJTBB,"Dyazo 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Tabletop Laptop/Desktop Riser Stand Holder Compatible for MacBook, HP, Dell, Lenovo & All Other Notebook (Silver)",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|NotebookComputerStands,₹599,"₹1,999",70%,4.4,"4,736","Price wise the best in Category,Laptop is not sitting properly on the stand.,Product Quality,A good product.,Awesome product,Not that good for heavy 17 inches laptops,Good product can be better,Value for money and compact",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41bvBlmqDdL._SX300_SY300_QL70_FMwebp_.jpg
B07VTFN6HM,"Western Digital WD 2TB My Passport Portable Hard Disk Drive, USB 3.0 with  Automatic Backup, 256 Bit AES Hardware Encryption,Password Protection,Compatible with Windows and Mac, External HDD-Black",Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks,"₹5,599","₹7,350",24%,4.4,"73,005","Good enough for now.. Could be better..,Amzon better then Flipcart & Others,Compact and Reliable 2TB External HDD: A Must-Have for Storing and Backing Up Your Data,💝👍One of the best available mechanical external hard disks,Nice,Woth Money,Good product,Heating problem",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31iDEczWTWL._SX300_SY300_QL70_FMwebp_.jpg
B008QS9J6Y,"Logitech C270 Digital HD Webcam with Widescreen HD Video Calling, HD Light Correction, Noise-Reducing Mic, for Skype, FaceTime, Hangouts, WebEx, PC/Mac/Laptop/MacBook/Tablet - (Black, HD 720p/30fps)",Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|Webcams&VoIPEquipment|Webcams,"₹1,990","₹2,595",23%,4.3,"20,398","Amazing Product!,Good product at in this range.,Thik thak photo aa jata hai.,Good product,Review,Nice hd webcam,Not all of Logitech's products are excellent.,Decent buy for the price.",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/316Q0fvU+2L._SY300_SX300_.jpg
B09M8888DM,Portronics MPORT 31 4 Ports USB Hub (USB A to 4 USB-A Ports 4 in 1 Connector USB HUB(Grey),Computers&Accessories|Accessories&Peripherals|USBHubs,₹499,₹799,38%,4.3,"2,125","Nice product,It works!,Indoor device, not for field use!,Does the job,Value for money product.,Good product,Till now...Using since 7 days..It's good,Useful USB multiplier",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/21UKIwf0IVL._SX300_SY300_QL70_FMwebp_.jpg
B07Z1YVP72,"AirCase Protective Laptop Bag Sleeve fits Upto 15.6"" Laptop/ MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Pouch, for Men & Women, Black- 6 Months Warranty",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases,₹449,₹999,55%,4.3,"11,330","Decent Prodyuct,Normal,Good product,Great product,Good product,perfect,Built quality of product is excellent,Excellent",https://m.media-amazon.com/images/I/41GogihEYeL._SX300_SY300_QL70_FMwebp_.jpg
B082FTPRSK,Zinq Five Fan Cooling Pad and Laptop Stand with Dual Height Adjustment and Dual USB Port Extension (Black),Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CoolingPads,₹999,"₹1,999",50%,4.2,"27,441","Good for cooling,Not good for gaming,quality n performance,Good product,Nice performance,ABOVE AVERAGE,Good at this price (999),Works fine",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/516xGB5Bt+L._SY300_SX300_.jpg
B09RF2QXGX,"Gizga Essentials Webcam Cover, Privacy Protector Webcam Cover Slide, Compatible with Laptop, Desktop, PC, Smartphone, Protect Your Privacy and Security, Strong Adhesive, Set of 3, Black",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CameraPrivacyCovers,₹69,₹299,77%,4.3,255,"Good,Decent purchase,Awesome product,Worth,Does exactly what it meant to do !!!,Good product,Good,Worth buying",https://m.media-amazon.com/images/I/31ZJqJC4frL._SX300_SY300_QL70_FMwebp_.jpg
B01KK0HU3Y,HP Z3700 Wireless Optical Mouse with USB Receiver and 2.4GHz Wireless Connection/ 1200DPI / 16 Months Long Battery Life /Ambidextrous and Slim Design (Modern Gold),"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",₹899,"₹1,499",40%,4.2,"23,174","Could be better.,Nice for office use,Good,Nice but little small,Nice mouse for office work not for gaming.,Good,Performance i good...,sleek n smooth",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31R5FtHMDiL._SY300_SX300_QL70_FMwebp_.jpg
B07JF9B592,MAONO AU-400 Lavalier Auxiliary Omnidirectional Microphone (Black),MusicalInstruments|Microphones|Condenser,₹478,₹699,32%,3.8,"20,218","loud & clear,Avrage in budget range,Best for beginners,Good for price,Very nice mic in this price range,In budget,Product Good, Packaging damaged.,Gzzzbbbbb mic 🎤",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/413viCgpI+L._SY300_SX300_.jpg
B086394NY5,TABLE MAGIC Multipurpose Laptop Table Mat Finish Top Work at Home Study Table (TM Regular- Black) (Alloy Steel),Computers&Accessories|Accessories&Peripherals|LaptopAccessories,"₹1,399","₹2,490",44%,4.3,"11,074","Not sturdy enough but good.,Product looks good for the price,Good One,Good quality in this range....,Budget buy,Good,2 problems i noticed,Incorrect steps order",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/411ZrOollDL._SX300_SY300_QL70_FMwebp_.jpg
B00NH11PEY,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black, 9.8 Feet/3 Meters)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹199,₹750,73%,4.5,"74,976","Nice,good,Paisa vassol,Sturdy and long.,Good for the price and great quality.,Works as expected,Good,Good",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41Fqm0bR7PL._SX300_SY300_QL70_FMwebp_.jpg
B017PDR9N0,"GIZGA Essentials Portable Tabletop Tablet Stand Mobile Holder, Desktop Stand, Cradle, Dock for iPad, Smartphone, Kindle, E-Reader, Fully Foldable, Adjustable Angle, Anti-Slip Pads, Black",Computers&Accessories|Accessories&Peripherals|TabletAccessories|Stands,₹149,₹499,70%,4.1,"25,607","Okay product in picture,Good for students,Nice product,Portability,Great product at this price,Just working,Nice,Good",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41wL36XZGXL._SX300_SY300_QL70_FMwebp_.jpg
B07NC12T2R,"boAt Stone 650 10W Bluetooth Speaker with Upto 7 Hours Playback, IPX5 and Integrated Controls (Blue)",Electronics|HomeAudio|Speakers|BluetoothSpeakers,"₹1,799","₹4,990",64%,4.2,"41,226","Sound Quality : Boat Stone 650 vs Nakamichi Speck vs Boat Stone 200,It's just a speaker with less sound,Okay to buy,Sound is not much loud in maximum volume,Boat rocks always,Excellent 👌,VFM PRODUCT BUT THERE'S MORE TO IT. READ ON!,Excellent sound quality, i like this speaker sooooooo much 👌👌👌",https://m.media-amazon.com/images/I/41rfSd9spqL._SX300_SY300_QL70_FMwebp_.jpg
B07WKBD37W,"ESnipe Mart Worldwide Travel Adapter with Build in Dual USB Charger Ports with 125V 6A, 250V Protected Electrical Plug for Laptops, Cameras (White)",HomeImprovement|Electrical|Adapters&Multi-Outlets,₹425,₹999,57%,4.0,"2,581","Material not worth,Stable for use,Overall product is good,Durable, travel friendly,Adapter,Useful product for international travellers,Doubtful for Durability and sturdiness,very good product",https://m.media-amazon.com/images/I/31w-19-3fSL._SY300_SX300_QL70_FMwebp_.jpg
B08JMC1988,"boAt Stone 180 5W Bluetooth Speaker with Upto 10 Hours Playback, 1.75"" Driver, IPX7 & TWS Feature(Black)",Electronics|HomeAudio|Speakers|OutdoorSpeakers,₹999,"₹2,490",60%,4.1,"18,331","Stone 180 is good as a portable speaker.,Good but not that much ok sound,Nice,Battery life,Poor battery life,Not have loud sound,Value for money...,Average",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41aZf9i-QzL._SX300_SY300_QL70_FMwebp_.jpg
B09GFN8WZL,"Portronics Ruffpad 8.5M Multicolor LCD Writing Pad with Screen 21.5cm (8.5-inch) for Drawing, Playing, Handwriting Gifts for Kids & Adults, India's first notepad to save and share your child's first creatives via Ruffpad app on your Smartphone(Black)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",₹378,₹999,62%,4.1,"1,779","Average,Value for money product,Nice product,very nice product... screen should be little bit more bright,Product looks Good,Nice product, easy to use and perfect delivery,Overall nice,Good",https://m.media-amazon.com/images/I/31NR4qCjJyL._SX300_SY300_QL70_FMwebp_.jpg
B095X38CJS,"BRUSTRO Copytinta Coloured Craft Paper A4 Size 80 GSM Mixed Bright Colour 40 Sheets Pack (10 cols X 4 Sheets) Double Side Color for Office Printing, Art and Craft.",OfficeProducts|OfficePaperProducts|Paper|Copy&PrintingPaper|ColouredPaper,₹99,₹99,0%,4.3,388,"Good,Heads up,Good product,Bright in color  good product 👍🏻,Nice dark colors...,black  and dark blue paper not supplied  as it should be also there making it 4x12,Quality is too good,Nice bright colour",https://m.media-amazon.com/images/I/41WggyozHQL._SX300_SY300_QL70_FMwebp_.jpg
B07ZKD8T1Q,Cuzor 12V Mini ups for WiFi Router | Power Backup up to 4 Hours | Replaceable Battery | Ups for Wi-Fi Router and Modem | Ups for Router up to 2A | ups for uninterrupted wi-fi,Computers&Accessories|NetworkingDevices|Routers,"₹1,499","₹2,999",50%,4.5,"8,656","Cute one,Received today and installed.Observing performance.,Provides 1-30 to 2 hours backup,Perfect modem and router UPS,Nice product with some drawbacks,Shandaar Jabardast Zindaabad,As expected,Excellent product for apartments with DG backup.",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31VtFl2O33L._SX300_SY300_QL70_FMwebp_.jpg
B07G3YNLJB,Crucial BX500 240GB 3D NAND SATA 6.35 cm (2.5-inch) SSD (CT240BX500SSD1),Computers&Accessories|Components|InternalSolidStateDrives,"₹1,815","₹3,100",41%,4.5,"92,925","Absolutely worth the price,Best product on low value, definitely gofor this,Works the way it says,Economical. Very light. Quite sleak. No good robust packing.,Good one!,The Best,As expected quality from a company like crucial. 4.5 Star Rating,Best in class ssd",https://m.media-amazon.com/images/I/31foPNxmwsL._SX300_SY300_QL70_FMwebp_.jpg
B00P93X2H6,"Classmate Pulse Spiral Notebook - 240 mm x 180 mm, Soft Cover, 200 Pages, Unruled","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",₹67,₹75,11%,4.1,"1,269","it's nice. simple and easy.,It's good but I ordered avengers printing I got other one,Not A4 size,Nice product but not value for money,Money not wasted.,Good For Day-To-Day use,medium size notebook,Good for note",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51o0rLZiIjL._SX300_SY300_QL70_FMwebp_.jpg
B0798PJPCL,Portronics My buddy plus Adjustable Laptop cooling Table (Brown),Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,"₹1,889","₹2,699",30%,4.3,"17,394","Nice Product,Good one,Nice to have!,5 star (i gave 4 btw) just 1 con and its huge for me,Good table to work from bed,Laptop Table.,Best stand available,Like it",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41lS2bd15fL._SX300_SY300_QL70_FMwebp_.jpg
B09GFWJDY1,"ZEBRONICS Zeb-Evolve Wireless in Ear Neckband Earphone with Supporting Bluetooth v5.0, Voice Assistant, Rapid Charge, Call Function & Magnetic Earpiece, with mic (Metallic Blue)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",₹499,"₹1,499",67%,3.6,"9,169","Best at this price range.,Value for money,Value for money,Little bit compromise with make & connectivity, rest all perfect 👌,Nice,Nice,Good,Good product",https://m.media-amazon.com/images/I/31gZM-XkOtL._SX300_SY300_QL70_FMwebp_.jpg
B09MZ6WZ6V,"INOVERA World Map Extended Anti Slip Rubber Gaming Stitched Mouse Pad Desk Mat for Computer Laptop (Black, 900L x 400B x 2H mm)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",₹499,₹999,50%,4.4,"1,030","nice design.,Worth the buy,Pretty good,Nice product.,Jordaar,The product is an averagely good product,Good enough,Awesome",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41ep+i03RsL._SX300_SY300_.jpg
B094QZLJQ6,"Seagate One Touch 2TB External HDD with Password Protection – Black, for Windows and Mac, with 3 yr Data Recovery Services, and 4 Months Adobe CC Photography (STKY2000400)",Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks,"₹5,799","₹7,999",28%,4.5,"50,273","sometimes writes are little slow, otherwise fine,great product,Worth 100%,The only thing I was being deprived of was it's color.Instead of blue,I got a grey one.,Good product,Good product,Not with password and mailio softwares  this product not work properly,In the what u expect go for it ....",https://m.media-amazon.com/images/I/41BWhztt6EL._SX300_SY300_QL70_FMwebp_.jpg
B07L3NDN24,"ZEBRONICS Zeb-Fame 5watts 2.0 Multi Media Speakers with AUX, USB and Volume Control (Black)",Electronics|HomeAudio|Speakers|MultimediaSpeakerSystems,₹499,₹799,38%,3.9,"6,742","Thik thak he,wired,Sound boss,cheap and best temporary speakers,So loud,Bass,BEST QUALITY SPEAKER,Very nice",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51X7oG9862L._SX300_SY300_QL70_FMwebp_.jpg
B08WD18LJZ,"TVARA LCD Writing Tablet 8.5 Inch E-Note Pad LCD Writing Tablet, Kids Drawing Pad 8.5 Inch Doodle Board, Toddler Boy and Girl Learning Gift for 3 4 5 6 Years Old, Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",₹249,₹600,59%,4.0,"1,208","Product is good,Lots of fun for the price,Good to use,Handy,Concept is good,Lightweight,Good for children,a best device for your child to make them intrested to study and practice.",https://m.media-amazon.com/images/I/518mUXLlFZS._SX300_SY300_QL70_FMwebp_.jpg
B09CMM3VGK,"Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable, PD Technology, 480Mbps Data Transfer for Smartphones, Tablet, Laptops & other type c devices (ABLC10, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹179,₹499,64%,4.0,"1,933","Good product,Good for charging, bad for data transfer,Wait  to get mexmum discount.,The cable quality is best and charging pin is at right position to stand 👍🏻,So far super,Good,Good but issues with design,Maine ₹99 me liya hai offer me or ye worth hai.",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41cCZ5EPnvL._SX300_SY300_QL70_FMwebp_.jpg
B06XDKWLJH,"Western Digital WD 1.5TB Elements Portable Hard Disk Drive, USB 3.0, Compatible with PC, PS4 and Xbox, External HDD (WDBU6Y0015BBK-WESN)",Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks,"₹4,449","₹5,734",22%,4.4,"25,006","Good for my work,Worth it,Hard disc is not detecting,Good hdd with a 1.5 tb storage.....really cool and fast,Faster data transfer,Nice,Reasonable price,Sleek design",https://m.media-amazon.com/images/I/31YZ2ZYT66L._SX300_SY300_QL70_FMwebp_.jpg
B01J1CFO5I,Redgear MP35 Speed-Type Gaming Mousepad (Black/Red),Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Gamepads,₹299,₹550,46%,4.6,"33,434","Good product,Good quality,Good,Great mouse pad,Good worth the money.,Works flawlessly for many years,Nice mouse pad,Quality",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41NYfAbBY2L._SX300_SY300_QL70_FMwebp_.jpg
B07J2NGB69,"Lenovo 400 Wireless Mouse, 1200DPI Optical Sensor, 2.4GHz Wireless Nano USB, 3-Button (Left,Right,Scroll) Upto 8M Left/Right & 100K Scroll clicks & 1yr Battery, Ambidextrous, Ergonomic GY50R91293","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",₹629,"₹1,390",55%,4.4,"6,301","Not to the mark.,Ok.,Good Product,Good but lack some features,Best quility,Nice,Good for money,Just as expected.",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31C+JNS-7PL._SY300_SX300_.jpg
B00MUTWLW4,"Logitech K480 Wireless Multi-Device Keyboard for Windows, macOS, iPadOS, Android or Chrome OS, Bluetooth, Compact, Compatible with PC, Mac, Laptop, Smartphone, Tablet - Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards","₹2,595","₹3,295",21%,4.4,"22,618","Very very very good in terms of ergonomic,Good keyboard but have some cons,Good For Daily Use,Easy to use, hard to carry,nice,Excellent, Durable and connects to any gadgets including IPhone,Not suitable for all,Absolute Rubbish -> Moderately Good Product",https://m.media-amazon.com/images/I/41hzQslWQlL._SX300_SY300_QL70_FMwebp_.jpg
B08QSC1XY8,"Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31S M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (2M, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹389,"₹1,099",65%,4.3,974,"Great Cable, Charging Speeds Could Be Better,Good,A good cable.,One of the best type c cable,Works as intended.,A good buy. The extra length helps a lot.,Good,Ok",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/419QKVTxaSL._SX300_SY300_QL70_FMwebp_.jpg
B017NC2IPM,"RESONATE RouterUPS CRU12V2A | Zero Drop | UPS for WiFi Router | Mini UPS | Up to 4 Hours PowerBackup | Battery Replacement Program | Router UPS Compatible with 12V <2A Routers, FTTH, Modem, Set Top Box, Alexa, Mini Camera",Computers&Accessories|NetworkingDevices|Routers,"₹1,799","₹2,911",38%,4.3,"20,342","12V2A RouterUPS,Decent Product,Product quality,Effective and functional,Works with jio 12v 2.5A,Good product but not supported for my Wifi,Amazing product very helpful at times off power cut.,Good one to buy",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/318egjvJ0mL._SX300_SY300_QL70_FMwebp_.jpg
B00N1U7JXM,"3M Post-it Sticky Note Cube, 200 Sheets (4 Colors x 50 Sheets) | 3"" x 3"" Size | For notes, reminders, study, school and organizing","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|Notepads&MemoBooks",₹90,₹175,49%,4.4,"7,429","Adhesion,Good product,Does not stick,Nice sticky note,good,Not up to the mark,Worth to sticky,GREAT....",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41yNejBMf+L._SY300_SX300_.jpg
B08HQL67D6,OFIXO Multi-Purpose Laptop Table/Study Table/Bed Table/Foldable and Portable Wooden/Writing Desk (Wooden),Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,₹599,₹599,0%,4.0,"26,423","Value for money,Good,Everything is good but prize is higher side,It's good product, easy to use, but not for kids,Very good,Good product at this price,Very good product in very cheap price,good product,  i am satisfied",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41tWgm56a0L._SX300_SY300_QL70_FMwebp_.jpg
B09RKFBCV7,"Fire-Boltt Ninja Calling 1.69"" Bluetooth Calling Smart Watch, Dial Pad, Speaker, AI Voice Assistant with 450 NITS Peak Brightness, Wrist Gaming & 100+ Watch Faces with SpO2, HR, Multiple Sports Mode",Electronics|WearableTechnology|SmartWatches,"₹1,999","₹7,999",75%,4.2,"31,305","Value for money Product,Watch start button,VALUE FOR MONEY,Budget smartwatch,Watch is good,Good watch.Lekin jab recive Kia,watch on tha.Alarm pm me set nhi hota hai,Only am me hota he,Good watch,Amazing watch amazing colour! Just bought yesterday, will share feedback again after the usage.",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41W4O2H532L._SX300_SY300_QL70_FMwebp_.jpg
B08KHM9VBJ,"Airtel AMF-311WW Data Card (Black), 4g Hotspot Support with 2300 Mah Battery",Computers&Accessories|NetworkingDevices|DataCards&Dongles,"₹2,099","₹3,250",35%,3.8,"11,213","Missing Cable, User Manual and Weak Network,Good,Nice,Home use product only,Good,Not usable for office work,Easy to use.,Bad experience",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31pnooau8vS._SX300_SY300_QL70_FMwebp_.jpg
